id,SalePrice
1639,190515.9001653976
1640,250882.9260563159
1641,183790.88245750195
1642,237825.81060509488
1643,216168.7404317164
1644,232651.6892808583
1645,196243.44301482593
1646,158437.26408653505
1647,162485.12081302618
1648,130092.84903816262
1649,138945.2624283993
1650,114357.9575302981
1651,120810.88854121086
1652,97580.96776036022
1653,99581.91815297677
1654,145872.1130276923
1655,138767.47796651232
1656,140735.73760323366
1657,147519.48764329636
1658,142980.1717541623
1659,119989.18953571926
1660,155445.6753275026
1661,419298.37808866554
1662,409959.9144741667
1663,380156.82259417407
1664,405317.02672523586
1665,304524.61387810117
1666,332727.8941430019
1667,378054.0636870631
1668,345331.79980074207
1669,314023.72191501176
1670,355979.7686123752
1671,257720.5061323645
1672,422106.3356117003
1673,290130.6274637998
1674,241744.7427118794
1675,191549.8467384341
1676,190618.29457446243
1677,217118.71217511458
1678,438373.25671008136
1679,384877.259328771
1680,328430.46831946704
1681,251804.6261468511
1682,320551.6090298305
1683,180758.20397822713
1684,177031.50592298622
1685,175707.87662411158
1686,167858.3611633546
1687,174089.09740325197
1688,189156.20809774025
1689,196666.0457318039
1690,199987.60520210682
1691,186979.3619911359
1692,270939.69959719747
1693,170797.6070390258
1694,184650.31517458957
1695,169535.5477065148
1696,273139.2216325045
1697,174714.30275650616
1698,356328.7243360737
1699,310821.15047659323
1700,250690.61080841738
1701,275275.67958586925
1702,239339.33293508244
1703,242622.78779001473
1704,274618.46154286165
1705,240254.66339821563
1706,351918.58074919216
1707,213224.02152519688
1708,200166.5995465949
1709,272020.63809084444
1710,217809.3068568384
1711,271321.57657968486
1712,257725.56128323922
1713,275776.8371581798
1714,221973.37273980887
1715,208302.16197649777
1716,184707.9257707722
1717,178302.8199177089
1718,136842.96535761486
1719,208628.43516659676
1720,245426.44968563493
1721,166354.54316873205
1722,127172.56833180544
1723,155390.51401892112
1724,204903.54440444306
1725,236352.28254240242
1726,184387.7724549832
1727,150056.67678077635
1728,177684.5953840232
1729,167523.24023902926
1730,159384.82491728693
1731,121720.45748995751
1732,125576.70481500441
1733,114362.11069859349
1734,120517.87605578043
1735,126408.56764194198
1736,109538.31064061874
1737,300625.92048268043
1738,245427.96840283216
1739,244841.06712087514
1740,205655.09168078232
1741,186161.14656705057
1742,172304.68418937497
1743,179672.39926582115
1744,309047.71604959585
1745,218225.31438659312
1746,187923.06278196923
1747,216429.6539849952
1748,216340.46238395193
1749,143793.1979201996
1750,125301.15376914325
1751,250193.2138897964
1752,116708.2387039006
1753,150776.62439944246
1754,197324.75758786293
1755,163244.16043084342
1756,125232.66187288889
1757,120874.88124315959
1758,146173.97528410924
1759,162914.81203525094
1760,165864.95298613605
1761,145371.65297137402
1762,178226.26623223803
1763,186586.11259310058
1764,114040.70035471817
1765,162901.81242841476
1766,189156.9761116738
1767,221057.24970175704
1768,141194.68303192966
1769,176359.48874077672
1770,152452.1353226002
1771,126120.35287707653
1772,129969.54891021093
1773,128605.43269347986
1774,140659.81178722443
1775,141933.40904825105
1776,129414.16546693075
1777,108882.85940210526
1778,138695.80415989956
1779,117226.30276048474
1780,181779.59824793355
1781,127000.82227805864
1782,87811.84788070578
1783,141429.50048144767
1784,106688.60200391055
1785,124913.91233492008
1786,143039.206755256
1787,166335.06235727656
1788,59761.775890834615
1789,100343.99352158877
1790,77853.72589301469
1791,179312.7691418206
1792,157557.8324752591
1793,129183.10929525136
1794,154077.2530573655
1795,133174.70342407894
1796,132423.87430412415
1797,114687.08890915605
1798,121971.41685215109
1799,110452.77829457328
1800,133045.82080612725
1801,125280.16568998339
1802,145466.32038541883
1803,149797.1167786313
1804,136516.8040139631
1805,137478.21366620928
1806,123426.72313716768
1807,138741.03574987163
1808,127472.42288257534
1809,122748.9311293068
1810,140455.01061793743
1811,94718.00782550311
1812,97154.81147305814
1813,122499.15227032048
1814,95240.16576900145
1815,53868.5990438336
1816,97675.23535010073
1817,104381.68655252717
1818,140412.16075896914
1819,126472.41959421727
1820,50723.179720312204
1821,118130.73015177315
1822,151309.1694435927
1823,43011.87633476226
1824,129940.5261529249
1825,138362.73865588772
1826,103623.09789133004
1827,102392.71189761984
1828,136571.7538360795
1829,126078.70868938173
1830,136469.0869887157
1831,148754.9070148943
1832,74802.11691832606
1833,142185.3691119831
1834,117805.93148961708
1835,120672.95690477552
1836,124286.23885388688
1837,86656.23335882871
1838,121411.26777274736
1839,96384.39409540744
1840,143454.84326238674
1841,133963.5490951538
1842,88487.73732532347
1843,128038.80756870304
1844,144936.27387503497
1845,143189.667219106
1846,156253.40337438587
1847,165843.72232778388
1848,53223.96275860943
1849,113446.55696984916
1850,116939.78290887867
1851,151783.34842943156
1852,126135.2236144926
1853,121035.41241178387
1854,165757.53726801884
1855,148718.63545471488
1856,224095.13456430892
1857,135751.25487734366
1858,136444.40531564225
1859,122454.4878633818
1860,145342.80348235025
1861,121929.57641153115
1862,326869.00817139365
1863,307301.986589401
1864,307371.1658550725
1865,343073.75789918425
1866,330872.50247933634
1867,231591.35931949614
1868,287203.9316897886
1869,201557.5966179438
1870,227403.3998426332
1871,259654.8730503992
1872,174467.04913612414
1873,234655.95654423867
1874,153629.38123424485
1875,198821.5189137599
1876,197421.9581112441
1877,209802.71203209154
1878,207665.82220153153
1879,128499.04273674493
1880,133594.05865654175
1881,243445.44239504187
1882,244449.6984677973
1883,186531.57879965578
1884,202823.5655783803
1885,244213.4190073921
1886,292145.1313271487
1887,212423.35184408404
1888,271828.0881197243
1889,164888.743595886
1890,113625.08368901144
1891,136008.9888201183
1892,97864.8073992497
1893,124555.23436346192
1894,123045.9056383512
1895,133751.50661544356
1896,127824.0789553666
1897,115878.29339456967
1898,109615.66862605618
1899,163261.0809251708
1900,157195.0088500068
1901,169714.53154914084
1902,152782.371017056
1903,219290.71251405004
1904,147211.95469245117
1905,199977.77093802573
1906,156683.32217482425
1907,206278.2041755433
1908,110777.70263008185
1909,132735.32241436836
1910,119828.41347253973
1911,222345.4534093426
1912,333727.24790972396
1913,142599.67869713088
1914,53730.06763184802
1915,295934.7002799623
1916,65288.57078663489
1917,252349.37571590728
1918,140879.7751640749
1919,176481.756992938
1920,154334.42681355847
1921,383149.2151646146
1922,322157.179702474
1923,231975.648745176
1924,215778.8876884334
1925,196192.23075894074
1926,369725.06970438315
1927,133549.2359372123
1928,158452.19997981272
1929,124883.46132170343
1930,134164.0511551511
1931,142418.7827267754
1932,141392.3192020792
1933,183723.65032970923
1934,182695.87144094153
1935,170053.93832019303
1936,194877.84151805655
1937,185532.5055134694
1938,170208.58682259027
1939,242256.70266094294
1940,192870.13742815703
1941,170268.79968051045
1942,185377.63902344118
1943,213087.2157635785
1944,368629.6033898499
1945,397822.2888177309
1946,130646.36251591129
1947,271679.2050359496
1948,170677.35345034147
1949,246614.04090567262
1950,191150.94256593825
1951,243959.1366573239
1952,206073.0314397719
1953,164440.65550063126
1954,183072.39611076325
1955,136255.9522112142
1956,298870.593133176
1957,151598.08076697105
1958,301532.1758166584
1959,144156.4152106411
1960,115542.28684967771
1961,120199.81380356384
1962,98319.66831224578
1963,105425.79849141015
1964,106746.84302881667
1965,140441.867977683
1966,139844.08210902195
1967,291057.02967811935
1968,416499.37742220133
1969,389962.08262831316
1970,412183.88500917057
1971,459319.8348158377
1972,382439.8743999626
1973,265658.04853040335
1974,336640.86947424454
1975,451298.4712731466
1976,275881.15257455385
1977,353350.2356287718
1978,349057.94965109305
1979,327559.6927899131
1980,203030.1686916842
1981,342075.3637516431
1982,219430.5529462293
1983,206115.67830335573
1984,170098.53766224606
1985,224159.172092251
1986,208863.99462315865
1987,183712.67913284941
1988,174969.15756030555
1989,191969.98524480098
1990,208014.30874897575
1991,228687.65539084197
1992,214478.2559936431
1993,168358.8573971241
1994,231053.9942591698
1995,184816.50018679904
1996,250833.44839422582
1997,318605.7079749946
1998,318952.9537224052
1999,280109.3405899548
2000,319515.9369888336
2001,272992.8215990575
2002,242461.07500414771
2003,256565.83144206673
2004,277959.233984477
2005,227255.13846182657
2006,222510.29109707806
2007,251286.77551300926
2008,214291.55280548157
2009,195726.24917764546
2010,197864.0232790666
2011,145152.15459785733
2012,176139.55137344747
2013,178351.13540480752
2014,183255.86626684672
2015,208887.69758912423
2016,190152.25703256743
2017,193439.82563619793
2018,118028.66399841604
2019,132401.09648791116
2020,103784.38178133078
2021,103231.52837785351
2022,182828.13230728178
2023,143338.37244153826
2024,269263.5276204836
2025,351625.6691585294
2026,174816.1448553427
2027,158413.01207234102
2028,155063.00015857606
2029,168534.28172964463
2030,266156.6618277235
2031,232419.13807291578
2032,254280.4635955501
2033,257563.22518557456
2034,173692.11349346023
2035,219480.87037975068
2036,202331.92441611708
2037,209050.15543837956
2038,320653.35857396375
2039,232605.60492100596
2040,270626.3342403396
2041,298336.7849856422
2042,206730.69692697172
2043,174357.38165809325
2044,175465.84029616066
2045,215006.28348904307
2046,146405.4389166842
2047,146747.12827325513
2048,141800.1781998822
2049,143956.7784665086
2050,179818.61946877209
2051,105213.82937593608
2052,124481.22598687887
2053,148698.51934574926
2054,87400.94684095873
2055,159290.29348173138
2056,148708.24767973533
2057,112574.55437785346
2058,216575.7786579296
2059,132760.20339341968
2060,172989.8859466132
2061,176843.64454791564
2062,128633.61981372592
2063,116540.82677286815
2064,137857.61940340273
2065,119041.18117230931
2066,164752.60220994393
2067,113710.1413136571
2068,149311.66677545942
2069,87970.37149648854
2070,117792.97270099948
2071,94293.23147523325
2072,136648.97460592334
2073,133419.90327893966
2074,188189.67190540567
2075,151090.21181702055
2076,120491.31040701117
2077,151814.3964110202
2078,125712.63807067265
2079,134778.2644336476
2080,116998.43230943581
2081,128855.29640424006
2082,123601.91094099499
2083,149603.44946726912
2084,109048.9822974564
2085,114648.43950003822
2086,116682.45488861784
2087,124126.81181027839
2088,97186.05900257934
2089,76524.65940913308
2090,123685.52783596188
2091,109462.56943738674
2092,120757.72093539342
2093,115661.44839668712
2094,112893.2412678031
2095,149119.94623944318
2096,83999.87720648374
2097,97649.48079147055
2098,149290.7534575248
2099,51650.312328290536
2100,78284.15304754346
2101,118007.13513395331
2102,129264.0089837764
2103,105825.53266995659
2104,141238.98561301758
2105,128407.6817018796
2106,66874.39835363475
2107,188958.27750518627
2108,116459.52308929047
2109,110547.9797756313
2110,128290.302155726
2111,137649.92498109577
2112,137784.7010545845
2113,120192.62896538714
2114,120630.06916836699
2115,162664.5692187185
2116,118256.16389339797
2117,151207.44813005463
2118,127330.97094335045
2119,109806.6823990261
2120,113239.87333702625
2121,98858.03976026483
2122,114142.0114576981
2123,82887.57952725145
2124,160836.46549068508
2125,128359.36373447014
2126,147547.1137388663
2127,162984.8306204917
2128,125803.84683275841
2129,95398.29110077032
2130,136538.05973592846
2131,143554.4112058881
2132,113363.65389003523
2133,123402.04653944437
2134,123686.98648136733
2135,99355.91068457229
2136,78640.86259148241
2137,106927.8230211703
2138,132628.5652678492
2139,152857.96872710393
2140,139736.78271647997
2141,165793.73930563225
2142,125308.09716366274
2143,147918.16072941734
2144,123716.58563783369
2145,137563.8225915591
2146,172108.70675832318
2147,143221.75468033564
2148,134544.69299394882
2149,150249.45365595265
2150,236342.9810557159
2151,117072.83288147867
2152,172695.06030498134
2153,160553.73696281452
2154,101462.98598695786
2155,141226.2892817713
2156,260455.36028557294
2157,226151.28286606158
2158,237481.60623748932
2159,214656.97250653693
2160,181291.22716986836
2161,238122.49836310983
2162,360654.2170258501
2163,333539.45490888995
2164,256245.1741770653
2165,203410.79305577878
2166,159357.47106533832
2167,219544.48494193933
2168,191567.27833770777
2169,197940.67467154027
2170,217378.12651754712
2171,159589.0524417553
2172,133262.86972346826
2173,172205.37263513205
2174,222205.40864277826
2175,302308.702330442
2176,312902.1535157119
2177,236387.17798250486
2178,213526.83900882106
2179,136514.03218856818
2180,212945.09211971765
2181,192831.71479389461
2182,224129.38976592198
2183,189999.64619002008
2184,120558.50547599915
2185,129395.21026371558
2186,145835.108861258
2187,153512.77244899684
2188,155774.12066264817
2189,262171.4022261101
2190,80983.26314083123
2191,81833.60177787254
2192,88195.43256244142
2193,111000.27054853665
2194,99903.45345371509
2195,102117.18776504615
2196,101681.14889298048
2197,116236.80526799646
2198,160503.65164042555
2199,180571.60137996965
2200,149898.08237137104
2201,147634.0185368974
2202,215682.22377679628
2203,137909.8376533689
2204,177883.64348381734
2205,118420.28329739837
2206,139992.2386764204
2207,225849.2904517124
2208,268654.3611787581
2209,242934.53424510494
2210,122035.03262034737
2211,120261.09388292937
2212,120885.99625873422
2213,104988.6329915419
2214,136767.8428023327
2215,102080.72974840194
2216,148269.36905028572
2217,68341.48641207181
2218,68824.6035919211
2219,67623.0070838616
2220,56263.40706598448
2221,296985.5612725959
2222,272754.00575601694
2223,283756.97989662504
2224,208281.6085516942
2225,118959.62433071216
2226,181331.3248069919
2227,196554.29401749227
2228,265526.44045622554
2229,251118.8521404321
2230,152513.31401989548
2231,210111.04216781518
2232,178627.79342629522
2233,177569.0783058001
2234,242826.0952834827
2235,216146.5104102521
2236,253341.6794425781
2237,313751.9854594311
2238,196688.3970040559
2239,110813.18986096288
2240,154533.01554650528
2241,154107.5746513786
2242,124976.67651076098
2243,133851.67980608586
2244,105164.7967510083
2245,102154.0853067978
2246,140748.145005362
2247,117946.28784034066
2248,121360.0425763201
2249,119248.62130068618
2250,132194.90186535055
2251,108024.40737999397
2252,182610.94919521053
2253,153234.03566248005
2254,182805.3007719439
2255,184849.51171471915
2256,181333.4968262345
2257,207424.2059799056
2258,162345.5096918649
2259,174323.13044137257
2260,161313.26054550405
2261,197090.51635521543
2262,211668.48224988097
2263,377783.90534317604
2264,446880.5035323904
2265,174569.02788607343
2266,313428.90729588806
2267,359035.0020807562
2268,432511.436463675
2269,152071.25892829432
2270,201310.99826223403
2271,215440.27147053578
2272,195592.39374787448
2273,165021.26447145725
2274,178311.63986920862
2275,153946.4980172661
2276,189884.73784212768
2277,182219.60704240337
2278,149739.1143928351
2279,126281.69595562112
2280,118101.36614646277
2281,163001.8145576702
2282,182203.33336332528
2283,109003.77719352541
2284,112357.58990066341
2285,142177.01028409504
2286,123534.6189169707
2287,371166.01208216726
2288,273314.06098328554
2289,365844.1102400889
2290,448724.78290353605
2291,337760.42441914335
2292,443748.25912446424
2293,465091.38165481505
2294,405886.57284135773
2295,467726.9398114283
2296,279251.6599412912
2297,342177.0191632472
2298,336994.4740116094
2299,353017.3876035778
2300,340987.17700465355
2301,312815.01264125743
2302,250690.41150278234
2303,248454.54616638884
2304,253675.15351293248
2305,192515.5001857719
2306,187350.95194126485
2307,195939.72613631317
2308,229404.60032476287
2309,286415.7499052459
2310,211924.195238783
2311,199111.04774256007
2312,177309.55203469135
2313,172800.03465619992
2314,172933.4623139964
2315,182336.67358024372
2316,195296.3379123548
2317,187666.26568524586
2318,179322.18851552357
2319,183537.25518231484
2320,187156.0992503351
2321,237939.1611827068
2322,179400.31457864307
2323,198082.7145972978
2324,182926.67688317233
2325,215125.53383774162
2326,177742.21291450688
2327,203058.260302854
2328,223263.48749753204
2329,192383.32639101447
2330,180515.43427753737
2331,341926.7558422186
2332,400568.5784173016
2333,323245.1781129257
2334,258156.1396652762
2335,286756.57575519715
2336,310725.838400196
2337,197393.44709352954
2338,265828.0650615406
2339,221284.65077395254
2340,391379.08895108366
2341,211766.23639855676
2342,237704.05045329197
2343,230101.91469541585
2344,213992.60560432743
2345,236446.2552645693
2346,212641.41184142043
2347,196680.14681847178
2348,242067.4833420981
2349,181395.18392628143
2350,313795.26904574933
2351,254227.38170501965
2352,254130.11958218197
2353,236168.28761689193
2354,139670.15247492027
2355,147618.17502736318
2356,153005.67358672305
2357,189564.82406159648
2358,197240.98109137034
2359,133881.64789212018
2360,115913.65036582592
2361,146430.55362653837
2362,256934.69601267204
2363,140096.35501480472
2364,159174.34875463182
2365,216088.86264045077
2366,193405.0571530925
2367,223042.52102706113
2368,212542.52591805364
2369,217305.86898314065
2370,169765.7526610474
2371,165496.3314959894
2372,192336.5932951866
2373,286979.87821194326
2374,316645.78905890405
2375,254961.74944703822
2376,269560.95361710904
2377,329813.9145680713
2378,145065.41162049578
2379,194806.04071368108
2380,149196.29027513321
2381,167921.0628763994
2382,215804.8184880374
2383,204825.87426152872
2384,244880.53830061047
2385,161964.0771645106
2386,133604.48076224845
2387,137031.8426364691
2388,104328.06711961763
2389,118487.94774692674
2390,149963.56773778985
2391,146095.8936494621
2392,114176.79399189547
2393,172655.6396052517
2394,143750.06571623485
2395,211081.33202363775
2396,143857.8168742453
2397,222591.26824513852
2398,135589.35633318365
2399,65707.51982842822
2400,62936.66343019069
2401,121223.8994421024
2402,136906.7105530583
2403,147197.03533181
2404,153992.77924000408
2405,158860.7997140399
2406,140060.98525729534
2407,124774.7305107387
2408,148923.3058568552
2409,120344.11980833168
2410,173640.5750808582
2411,113974.56540684024
2412,158031.81208911102
2413,129399.20101328456
2414,157639.06012388144
2415,133634.49338786746
2416,129684.81669552521
2417,131635.78309473424
2418,132005.9127865861
2419,127262.04853565607
2420,121565.7654684467
2421,148634.3179441675
2422,107682.20985869932
2423,115143.1906525104
2424,165156.6249101539
2425,195010.42451572686
2426,131449.12839457853
2427,132338.98736136084
2428,183204.04907436983
2429,113197.09782122062
2430,132935.6603125668
2431,108926.12723016378
2432,147977.01971638884
2433,148335.7347998059
2434,138796.94988044386
2435,151783.18076493547
2436,105242.39408738086
2437,102613.0520519241
2438,124055.54236599753
2439,103218.36782038615
2440,124032.4062531051
2441,94634.41462980646
2442,98265.24686941973
2443,126616.63953966675
2444,132328.10945823236
2445,87276.63338078959
2446,132035.9576779363
2447,181498.6284972372
2448,129599.0100648246
2449,111585.88926789635
2450,154768.76398345304
2451,119221.44797373336
2452,190910.33127372776
2453,93211.20966580283
2454,118710.12179648546
2455,121247.56669837648
2456,133395.77402842132
2457,137811.237403324
2458,127130.63840702674
2459,107161.0037671334
2460,139559.60124755104
2461,127273.29741811746
2462,134252.29527884343
2463,124438.39369744563
2464,170537.10470812
2465,141982.69237375684
2466,117713.85914972363
2467,131274.81958071317
2468,82036.94406813662
2469,80322.1890990355
2470,194016.88967747646
2471,216582.91983692933
2472,165381.4930986698
2473,116517.82277690114
2474,73773.22396495049
2475,207914.04400091752
2476,115021.91806509107
2477,126720.84653966335
2478,152163.03461268527
2479,105548.9809305682
2480,154649.42685123702
2481,120051.9353346212
2482,126029.57567282682
2483,111281.59386816643
2484,122275.11191636634
2485,123543.9165731308
2486,150437.74563875308
2487,166297.16847057705
2488,166160.88254395447
2489,157301.88011728617
2490,145918.66654779165
2491,93522.63034618345
2492,197067.21165790837
2493,155972.27473248696
2494,152075.89140447523
2495,89224.86354632443
2496,238113.45053416863
2497,152995.62836515254
2498,107991.33518799207
2499,86647.3107200276
2500,119399.61547306672
2501,134545.1645382871
2502,145688.08785084536
2503,94762.02465097926
2504,172306.24059907673
2505,227102.43495644696
2506,250017.25881008225
2507,277344.1854239481
2508,250210.78129216516
2509,218265.01970925325
2510,223216.49038516177
2511,175942.36391634235
2512,208130.88474059687
2513,221736.49356837984
2514,265198.5780762143
2515,150663.08014784433
2516,174583.73664229026
2517,146940.48678592336
2518,156188.10516111605
2519,234762.61420471806
2520,221498.0885457893
2521,189561.10173146217
2522,221436.61625225958
2523,119249.5992385219
2524,135156.7304781974
2525,148323.9640597214
2526,137575.20903668526
2527,117754.36016646455
2528,128874.45142557037
2529,133686.60702304804
2530,125573.00806417498
2531,254875.68021405622
2532,223095.37580035298
2533,193294.45703782956
2534,235734.31217890378
2535,294534.4780660979
2536,231989.29838950446
2537,243805.1786530842
2538,183051.37430552047
2539,190659.0077383325
2540,175785.10698093096
2541,183871.33883886717
2542,164678.34223831038
2543,120988.5235700528
2544,122151.84823932932
2545,137432.4924184815
2546,121777.4033977404
2547,138335.74656445885
2548,150615.40532919543
2549,152479.90055800363
2550,523973.76962377736
2551,139643.9122887182
2552,129148.2082394523
2553,75689.91718681299
2554,95796.53138026125
2555,113071.07838677
2556,98011.56737532692
2557,107159.80996291191
2558,147418.80229527364
2559,141565.06509427063
2560,154830.8351460862
2561,146065.25995393755
2562,139385.8555292682
2563,151130.99740737042
2564,201237.05896023926
2565,137860.67692143234
2566,154955.54491959288
2567,142987.8944758787
2568,204821.57086037242
2569,228828.45936427417
2570,117827.51154063099
2571,191609.6863351734
2572,153734.8822810738
2573,220680.9160175661
2574,290652.23781090043
2575,131673.2240424697
2576,118702.69276139305
2577,154453.36026926507
2578,82834.15631851078
2579,63994.71466312856
2580,86032.75234486494
2581,94538.5625468086
2582,100895.95247707801
2583,274009.5478538929
2584,172913.3434334921
2585,184109.7299424019
2586,220997.06476851314
2587,200114.6636747722
2588,138246.00528354407
2589,151132.10989252932
2590,201225.01476399385
2591,224359.38697011673
2592,210040.901585109
2593,256805.49283046654
2594,185135.63812715764
2595,208446.2899354155
2596,288435.64810423803
2597,186319.5195942471
2598,280506.7747521191
2599,342348.5952881357
2600,151503.02109076607
2601,143141.11524330996
2602,85656.65485096065
2603,94245.22984905227
2604,90603.65160635868
2605,82355.13905154665
2606,144549.44722377838
2607,197490.4796052752
2608,197371.29477082682
2609,173707.9563628821
2610,110980.86947527817
2611,125038.96381197781
2612,161471.29265060066
2613,130410.10818193974
2614,124286.93747924751
2615,153243.28539663332
2616,144288.65116444515
2617,184594.924872844
2618,195516.7498885392
2619,198505.0747948081
2620,188086.43007772454
2621,176010.1697279471
2622,176480.37782511584
2623,243586.4469390041
2624,297676.1718116958
2625,293280.69081615086
2626,173293.38394926878
2627,168652.13745974476
2628,482671.46975998837
2629,495679.27260779333
2630,390644.2457336849
2631,470951.73799984617
2632,416916.0757898686
2633,314358.84558996867
2634,430535.0022712939
2635,158944.36330574844
2636,173975.52550970856
2637,179238.85814573924
2638,252640.43043568425
2639,192589.54374347406
2640,151266.67714647768
2641,103900.09572940264
2642,186372.61500438856
2643,103798.124176085
2644,118320.40394018083
2645,110767.86750163749
2646,95556.17291678462
2647,104287.89255944305
2648,141014.76397664385
2649,154578.03029092678
2650,136103.2002934338
2651,138005.21874257195
2652,398314.79931977694
2653,256131.43115665787
2654,252162.6359313157
2655,408917.3327014732
2656,327420.1508702265
2657,350689.5726593174
2658,309206.38226740895
2659,310224.49793007644
2660,366493.9580040165
2661,356054.7770643709
2662,366917.37885769864
2663,296010.38529396185
2664,278274.9986709175
2665,330013.0981162829
2666,283634.44093741494
2667,170847.10602960052
2668,182699.32089462655
2669,179957.9011066007
2670,276326.1361375097
2671,190539.34227141447
2672,192770.98440529348
2673,199418.44184800482
2674,193271.83668162048
2675,173041.29667806433
2676,195150.75095367743
2677,197806.04037187557
2678,247240.518123581
2679,279357.3865323042
2680,292467.1931114834
2681,404586.87619606225
2682,322851.14730211545
2683,510159.23836434673
2684,321917.6997051239
2685,330470.8855792108
2686,246787.81480041175
2687,310347.1237533002
2688,217573.25890886228
2689,208666.31831019744
2690,411735.8063455068
2691,187287.05912177707
2692,141754.83754201664
2693,197686.28335387702
2694,140260.63787966614
2695,192804.9609367792
2696,186659.20369526924
2697,183914.3804646
2698,192583.4948260159
2699,167801.59950211347
2700,153654.25130318088
2701,150214.1159668765
2702,112131.59468697739
2703,128704.68911752984
2704,140202.81052898866
2705,115351.96682359565
2706,112897.85796913123
2707,123911.33926480485
2708,133383.14009313134
2709,104799.70935859706
2710,127897.03880830051
2711,264598.400129593
2712,392998.5843680755
2713,170283.41826806858
2714,151486.73382737493
2715,170158.3384527642
2716,145178.73168736292
2717,191624.76319097445
2718,221876.46231760742
2719,152049.27138215423
2720,174017.41821729706
2721,130866.05423656596
2722,159766.66262161252
2723,143994.20965398924
2724,125827.10860591051
2725,130055.71669103681
2726,147725.30587134694
2727,175181.36764517124
2728,186921.34465925445
2729,149506.08709535142
2730,146958.8565614097
2731,134372.83685202338
2732,134669.13469540147
2733,159263.39235004783
2734,141039.30709856952
